0
0
0
0
-0,31266806
-0,18218659
-0,064509004
0,036183864
0,11805278
0,18153036
0,22901255
0,2643699
0,29236695
0,3179939
0,34580582
0,3793725
0,42082077
0,4705448
0,5271512
0,5875564
0,6472735
0,70087093
0,74249953
0,76648116
0,76788145
0,74300545
0,68979514
0,60804504
0,49946794
0,36760652
0,21753001
0,055454902
-0,1117102
-0,27692586
-0,43350106
-0,57655156
-0,7016233
-0,8037081
-0,8786966
-0,9236191
-0,9367844
-0,9178798
-0,86801153
-0,7896575
-0,68657714
-0,5636282
-0,42654872
-0,28170565
-0,13576733
0,004600495
0,13303678
0,24382228
0,332137
0,3942837
0,4278893
0,4320039
0,4071465
0,3552856
0,2797336
0,18499136
0,076520026
-0,03953007
-0,15660682
-0,26809993
-0,3676504
-0,44946855
-0,5086185
-0,5412551
-0,54482734
-0,518183
-0,46163243
-0,37695327
-0,26727095
-0,13692302
0,00872834
0,1635943
0,3211297
0,47462413
0,61755794
0,74388343
0,8482919
0,9264801
0,9753205
0,9929881
0,97903335
0,9343677
0,8614935
0,7634534
0,6436341
0,5062166
0,35597497
0,19809425
0,03798401
-0,11898144
-0,26765516
-0,40329802
-0,5217996
-0,61980546
-0,6948187
-0,74530584
-0,77071047
-0,7714389
-0,74882174
-0,70501405
-0,6428745
-0,56581503
-0,47762826
-0,38232082
-0,2839147
-0,18627933
-0,09298569
-0,007145143
0,06868945
0,13259105
0,18332422
0,22034112
0,24375166
0,25428006
0,25317255
0,2420914
0,2229991
0,19802918
0,16935508
0,1390693
0,10907356
0,080987886
0,05608005
0,035223737
0,018884221
0,007126045
-0,00034891785
-0,0041428665
-0,0050882515
